unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1612746000000,2021-02-08 01:00:00,ETH/USDT,1597.49,1605.32,1580.00,1593.61,126587.969,201570556.58241,103655
1612749600000,2021-02-08 02:00:00,ETH/USDT,1593.60,1605.83,1567.92,1573.27,117278.486,186044157.36182,88904
1612753200000,2021-02-08 03:00:00,ETH/USDT,1573.20,1592.00,1566.22,1583.35,98898.367,156563788.10588,71769
1612756800000,2021-02-08 04:00:00,ETH/USDT,1583.35,1622.00,1579.60,1620.00,118243.825,190501532.74098,94365
1612760400000,2021-02-08 05:00:00,ETH/USDT,1620.00,1627.39,1606.70,1610.11,81454.555,131663812.85080,66731
1612764000000,2021-02-08 06:00:00,ETH/USDT,1610.06,1638.00,1610.05,1633.59,90163.405,146872096.90582,76769
1612767600000,2021-02-08 07:00:00,ETH/USDT,1633.59,1649.28,1625.00,1640.29,88162.770,144476544.58658,76995
1612771200000,2021-02-08 08:00:00,ETH/USDT,1640.21,1653.40,1627.11,1634.87,111824.252,183486132.76330,81066
1612774800000,2021-02-08 09:00:00,ETH/USDT,1634.87,1652.00,1629.04,1630.81,91033.291,149231416.40310,78581
1612778400000,2021-02-08 10:00:00,ETH/USDT,1630.68,1650.68,1627.26,1650.50,79822.357,130915083.28834,72030
1612782000000,2021-02-08 11:00:00,ETH/USDT,1650.49,1669.00,1650.44,1664.03,133015.775,220917547.40394,94964
1612785600000,2021-02-08 12:00:00,ETH/USDT,1664.11,1735.91,1645.00,1733.28,339774.758,572827619.97713,189789
1612789200000,2021-02-08 13:00:00,ETH/USDT,1733.29,1758.24,1680.79,1688.87,389410.732,668294065.26637,227929
1612792800000,2021-02-08 14:00:00,ETH/USDT,1688.87,1729.80,1688.10,1715.56,199238.383,340911103.12546,148391
1612796400000,2021-02-08 15:00:00,ETH/USDT,1715.43,1766.40,1709.23,1737.78,293524.836,510363634.64137,208852
1612800000000,2021-02-08 16:00:00,ETH/USDT,1737.80,1782.50,1718.45,1720.11,416096.176,728217037.08125,257104
1612803600000,2021-02-08 17:00:00,ETH/USDT,1720.12,1734.43,1705.45,1713.52,176760.916,303773845.41717,122714
1612807200000,2021-02-08 18:00:00,ETH/USDT,1713.53,1720.93,1690.87,1702.03,142813.452,243716853.55339,98463
1612810800000,2021-02-08 19:00:00,ETH/USDT,1702.02,1713.20,1692.70,1701.83,90583.075,154386707.75570,70300
1612814400000,2021-02-08 20:00:00,ETH/USDT,1701.84,1741.60,1696.97,1722.77,138428.777,237765109.98790,92687
1612818000000,2021-02-08 21:00:00,ETH/USDT,1723.00,1726.70,1700.00,1701.14,102934.409,176621613.76486,82374
1612821600000,2021-02-08 22:00:00,ETH/USDT,1701.14,1724.82,1699.56,1719.79,79464.181,136101646.04732,72908
1612825200000,2021-02-08 23:00:00,ETH/USDT,1719.76,1758.99,1710.69,1755.61,227654.213,396525313.86257,157100
1612828800000,2021-02-09 00:00:00,ETH/USDT,1755.60,1777.00,1738.32,1758.87,223728.415,393348127.62924,142347
1612832400000,2021-02-09 01:00:00,ETH/USDT,1758.87,1758.96,1732.06,1739.90,92477.856,161175618.77921,76447
1612836000000,2021-02-09 02:00:00,ETH/USDT,1739.90,1740.00,1713.20,1728.18,107502.570,185778737.86075,83528
1612839600000,2021-02-09 03:00:00,ETH/USDT,1728.18,1741.97,1715.10,1738.89,83441.289,144498234.49611,67213
1612843200000,2021-02-09 04:00:00,ETH/USDT,1739.07,1755.00,1731.39,1740.96,90296.434,157320356.13067,72114
1612846800000,2021-02-09 05:00:00,ETH/USDT,1740.96,1753.25,1732.24,1746.64,66378.520,115753628.40119,60771
1612850400000,2021-02-09 06:00:00,ETH/USDT,1746.63,1775.00,1734.69,1774.64,142755.066,250057192.90027,94340
1612854000000,2021-02-09 07:00:00,ETH/USDT,1774.56,1776.00,1744.78,1754.21,133372.334,234410456.33917,93421
1612857600000,2021-02-09 08:00:00,ETH/USDT,1753.81,1820.17,1753.81,1809.00,367786.182,661425012.17246,222241
1612861200000,2021-02-09 09:00:00,ETH/USDT,1809.00,1830.47,1763.41,1779.43,271391.044,487667541.72716,167225
1612864800000,2021-02-09 10:00:00,ETH/USDT,1779.43,1783.65,1727.96,1738.22,214563.080,377185441.40069,140859
1612868400000,2021-02-09 11:00:00,ETH/USDT,1738.02,1765.21,1736.44,1758.51,143114.762,250826342.14573,97475
1612872000000,2021-02-09 12:00:00,ETH/USDT,1758.48,1773.69,1725.00,1733.79,208052.539,363948315.41453,124694
1612875600000,2021-02-09 13:00:00,ETH/USDT,1733.79,1746.40,1717.30,1743.08,189625.802,328583295.67811,118182
1612879200000,2021-02-09 14:00:00,ETH/USDT,1743.07,1760.89,1735.27,1760.23,93791.597,163694427.58354,74143
1612882800000,2021-02-09 15:00:00,ETH/USDT,1760.23,1761.00,1743.88,1751.09,101975.888,178658787.27601,75293
1612886400000,2021-02-09 16:00:00,ETH/USDT,1751.10,1765.00,1721.93,1736.78,238488.028,415813883.63253,150252
1612890000000,2021-02-09 17:00:00,ETH/USDT,1736.66,1751.13,1734.10,1744.33,75809.713,132082057.37814,72354
1612893600000,2021-02-09 18:00:00,ETH/USDT,1744.34,1761.43,1739.39,1754.75,81949.946,143516156.59422,69152
1612897200000,2021-02-09 19:00:00,ETH/USDT,1754.74,1778.00,1746.61,1778.00,82068.629,144436938.68913,71013
1612900800000,2021-02-09 20:00:00,ETH/USDT,1777.99,1797.56,1767.82,1768.85,160344.058,285919329.85843,116016
1612904400000,2021-02-09 21:00:00,ETH/USDT,1768.84,1775.99,1761.11,1770.48,70496.854,124789659.05473,56979
1612908000000,2021-02-09 22:00:00,ETH/USDT,1770.49,1770.49,1753.33,1767.11,61974.861,109155573.07067,54351
1612911600000,2021-02-09 23:00:00,ETH/USDT,1767.11,1779.99,1749.09,1770.79,87050.324,153819901.23572,75139
1612915200000,2021-02-10 00:00:00,ETH/USDT,1770.99,1800.00,1761.00,1789.43,121349.604,216155176.19963,95654
1612918800000,2021-02-10 01:00:00,ETH/USDT,1789.43,1811.00,1783.08,1809.37,105747.282,189546223.50096,74627
1612922400000,2021-02-10 02:00:00,ETH/USDT,1809.37,1832.40,1801.00,1814.81,148105.342,269158492.55396,108158
1612926000000,2021-02-10 03:00:00,ETH/USDT,1814.81,1830.00,1802.98,1815.08,106937.092,193991077.87326,81062
1612929600000,2021-02-10 04:00:00,ETH/USDT,1815.08,1819.51,1771.00,1791.28,159822.379,285963103.28726,98566
1612933200000,2021-02-10 05:00:00,ETH/USDT,1791.28,1806.86,1786.77,1801.76,73480.103,132065469.23589,62056
1612936800000,2021-02-10 06:00:00,ETH/USDT,1801.76,1831.76,1801.76,1806.96,126915.859,230804655.60461,88660
1612940400000,2021-02-10 07:00:00,ETH/USDT,1806.99,1823.97,1805.00,1816.73,99030.992,179822008.20386,66282
1612944000000,2021-02-10 08:00:00,ETH/USDT,1816.73,1848.00,1795.19,1810.23,241675.732,440081289.15389,132989
1612947600000,2021-02-10 09:00:00,ETH/USDT,1810.23,1823.30,1785.00,1796.14,114810.455,207362923.99638,78350
1612951200000,2021-02-10 10:00:00,ETH/USDT,1796.13,1815.21,1786.31,1798.95,118103.191,212821525.29304,79950
1612954800000,2021-02-10 11:00:00,ETH/USDT,1798.98,1801.50,1775.00,1796.02,116953.094,209176117.96754,80812
1612958400000,2021-02-10 12:00:00,ETH/USDT,1796.02,1796.36,1683.08,1746.37,408693.592,712224172.27764,242866
1612962000000,2021-02-10 13:00:00,ETH/USDT,1746.37,1756.10,1725.20,1747.02,162893.052,284002299.97730,124732
1612965600000,2021-02-10 14:00:00,ETH/USDT,1747.03,1764.99,1713.73,1724.52,243930.735,423798068.98956,156001
1612969200000,2021-02-10 15:00:00,ETH/USDT,1724.52,1731.31,1680.00,1715.47,304722.973,520362002.37375,201666
1612972800000,2021-02-10 16:00:00,ETH/USDT,1715.49,1739.20,1692.13,1729.11,212477.919,365803396.71705,143825
1612976400000,2021-02-10 17:00:00,ETH/USDT,1729.11,1751.64,1716.36,1738.58,109718.674,190355344.80267,87702
1612980000000,2021-02-10 18:00:00,ETH/USDT,1738.52,1748.00,1729.07,1743.74,71583.257,124405645.16513,65692
1612983600000,2021-02-10 19:00:00,ETH/USDT,1743.74,1749.50,1721.21,1744.46,98746.953,171533191.30296,80378
1612987200000,2021-02-10 20:00:00,ETH/USDT,1744.45,1746.94,1707.56,1713.47,69673.540,120316430.10536,64366
1612990800000,2021-02-10 21:00:00,ETH/USDT,1713.46,1730.29,1706.51,1729.62,85980.553,147797227.04761,67509
1612994400000,2021-02-10 22:00:00,ETH/USDT,1729.62,1752.99,1725.21,1751.52,55342.114,96379600.28756,53185
1612998000000,2021-02-10 23:00:00,ETH/USDT,1751.71,1762.46,1737.55,1743.31,85446.163,149499973.23993,68511
1613001600000,2021-02-11 00:00:00,ETH/USDT,1743.30,1752.58,1710.00,1720.29,118396.163,204799069.33998,90063
1613005200000,2021-02-11 01:00:00,ETH/USDT,1720.29,1727.52,1704.21,1710.15,81808.385,140404175.44762,67683
1613008800000,2021-02-11 02:00:00,ETH/USDT,1710.20,1735.59,1709.89,1735.50,44225.131,76243499.04380,45387
1613012400000,2021-02-11 03:00:00,ETH/USDT,1735.51,1755.00,1731.73,1745.86,54275.909,94570884.26497,50990
1613016000000,2021-02-11 04:00:00,ETH/USDT,1745.84,1751.04,1722.00,1725.28,74896.056,129862021.71236,64906
1613019600000,2021-02-11 05:00:00,ETH/USDT,1725.28,1732.00,1718.86,1720.31,65677.417,113352868.02240,73042
1613023200000,2021-02-11 06:00:00,ETH/USDT,1720.31,1735.52,1720.31,1728.28,51811.410,89552927.19510,50624
1613026800000,2021-02-11 07:00:00,ETH/USDT,1728.27,1750.19,1728.27,1739.57,85434.912,148806618.50832,66133
1613030400000,2021-02-11 08:00:00,ETH/USDT,1739.47,1756.99,1732.87,1754.61,78145.799,136347464.87939,66752
1613034000000,2021-02-11 09:00:00,ETH/USDT,1754.75,1771.83,1745.70,1768.61,97983.216,172281558.01611,75049
1613037600000,2021-02-11 10:00:00,ETH/USDT,1768.61,1792.09,1764.24,1787.95,116631.605,207338662.58597,84691
1613041200000,2021-02-11 11:00:00,ETH/USDT,1787.95,1791.39,1762.00,1766.95,122297.475,217504948.73170,83338
1613044800000,2021-02-11 12:00:00,ETH/USDT,1767.01,1795.46,1766.53,1783.16,88975.250,158789938.32541,73599
1613048400000,2021-02-11 13:00:00,ETH/USDT,1783.17,1827.07,1782.18,1794.33,270505.670,488908149.63342,150541
1613052000000,2021-02-11 14:00:00,ETH/USDT,1794.33,1810.00,1787.00,1800.90,92271.822,165992966.16672,73926
1613055600000,2021-02-11 15:00:00,ETH/USDT,1800.91,1811.63,1790.57,1800.69,90967.878,163690699.53322,68092
1613059200000,2021-02-11 16:00:00,ETH/USDT,1800.70,1815.00,1790.28,1795.23,113792.798,205108302.02751,82155
1613062800000,2021-02-11 17:00:00,ETH/USDT,1795.23,1797.90,1781.16,1784.03,90156.632,161211559.13706,68721
1613066400000,2021-02-11 18:00:00,ETH/USDT,1784.03,1799.30,1777.52,1799.00,71388.939,127908702.58080,57428
1613070000000,2021-02-11 19:00:00,ETH/USDT,1798.99,1805.49,1790.62,1794.77,65652.496,117978406.52799,58416
1613073600000,2021-02-11 20:00:00,ETH/USDT,1794.55,1814.75,1760.00,1763.63,171925.371,306673481.80887,116047
1613077200000,2021-02-11 21:00:00,ETH/USDT,1763.63,1775.96,1758.00,1769.82,105729.661,186820351.06218,78122
1613080800000,2021-02-11 22:00:00,ETH/USDT,1769.87,1788.48,1767.13,1783.67,45598.355,81075118.89927,51123
1613084400000,2021-02-11 23:00:00,ETH/USDT,1783.77,1794.13,1776.07,1789.32,58213.849,104034121.84365,58321
1613088000000,2021-02-12 00:00:00,ETH/USDT,1789.32,1812.85,1788.24,1796.62,122420.375,220493015.63079,97815
1613091600000,2021-02-12 01:00:00,ETH/USDT,1796.62,1797.95,1787.40,1793.88,63173.194,113277475.56067,58221
1613095200000,2021-02-12 02:00:00,ETH/USDT,1793.87,1793.87,1772.69,1779.87,60457.694,107789265.19960,57010
1613098800000,2021-02-12 03:00:00,ETH/USDT,1779.87,1780.86,1766.00,1768.45,54296.239,96260269.06711,51378
1613102400000,2021-02-12 04:00:00,ETH/USDT,1768.45,1768.45,1740.22,1750.88,141729.442,248327553.28674,97465
1613106000000,2021-02-12 05:00:00,ETH/USDT,1750.84,1766.57,1745.33,1762.47,73365.139,128931925.57978,61197
1613109600000,2021-02-12 06:00:00,ETH/USDT,1762.48,1764.10,1747.72,1763.20,66451.339,116686474.95010,58866
1613113200000,2021-02-12 07:00:00,ETH/USDT,1763.20,1774.76,1757.98,1770.53,65537.311,115856961.19424,60261
1613116800000,2021-02-12 08:00:00,ETH/USDT,1770.52,1780.00,1764.00,1768.71,63906.903,113247901.92089,62337
1613120400000,2021-02-12 09:00:00,ETH/USDT,1768.71,1769.19,1753.04,1768.63,70500.385,124240487.90587,57150
1613124000000,2021-02-12 10:00:00,ETH/USDT,1768.63,1776.70,1767.60,1770.84,52830.907,93667767.58793,51409
1613127600000,2021-02-12 11:00:00,ETH/USDT,1770.84,1788.02,1770.21,1780.01,66215.351,117956600.23531,58399
1613131200000,2021-02-12 12:00:00,ETH/USDT,1780.17,1786.89,1771.50,1784.64,67574.470,120208890.54947,56318
1613134800000,2021-02-12 13:00:00,ETH/USDT,1784.65,1800.70,1781.05,1795.35,83502.323,149772549.27486,64780
1613138400000,2021-02-12 14:00:00,ETH/USDT,1795.36,1807.89,1750.00,1762.40,262020.487,465639283.75187,145826
1613142000000,2021-02-12 15:00:00,ETH/USDT,1762.39,1795.00,1762.00,1790.44,141903.037,252401952.90741,95132
1613145600000,2021-02-12 16:00:00,ETH/USDT,1790.47,1834.22,1790.47,1832.34,248231.644,449787457.25116,152083
1613149200000,2021-02-12 17:00:00,ETH/USDT,1832.34,1859.00,1819.56,1852.70,250331.691,460474396.86229,156565
1613152800000,2021-02-12 18:00:00,ETH/USDT,1852.69,1862.33,1816.20,1833.03,222908.303,409416387.73236,129338
1613156400000,2021-02-12 19:00:00,ETH/USDT,1833.02,1847.17,1831.53,1845.53,82263.578,151330305.97558,68534
1613160000000,2021-02-12 20:00:00,ETH/USDT,1845.38,1867.90,1845.38,1853.51,129297.285,240326256.23942,88906
1613163600000,2021-02-12 21:00:00,ETH/USDT,1853.46,1860.38,1842.21,1853.57,68202.055,126318323.34863,66918
1613167200000,2021-02-12 22:00:00,ETH/USDT,1853.51,1856.89,1834.68,1856.31,58136.246,107424297.48187,53710
1613170800000,2021-02-12 23:00:00,ETH/USDT,1856.32,1872.86,1831.51,1843.08,135560.866,250973486.30901,92925
1613174400000,2021-02-13 00:00:00,ETH/USDT,1843.08,1867.96,1842.62,1861.89,110129.627,204688363.68568,82834
1613178000000,2021-02-13 01:00:00,ETH/USDT,1861.90,1872.55,1847.60,1859.54,71867.945,133728198.12708,65852
1613181600000,2021-02-13 02:00:00,ETH/USDT,1859.59,1867.75,1852.34,1867.57,65428.730,121630750.32808,55449
1613185200000,2021-02-13 03:00:00,ETH/USDT,1867.51,1878.88,1857.57,1870.02,82454.864,154167989.58613,62619
1613188800000,2021-02-13 04:00:00,ETH/USDT,1870.02,1872.00,1857.00,1862.23,62163.857,115904023.12522,50650
1613192400000,2021-02-13 05:00:00,ETH/USDT,1862.23,1863.00,1840.51,1852.49,80418.775,148861102.24230,62991
1613196000000,2021-02-13 06:00:00,ETH/USDT,1852.50,1854.47,1825.00,1844.04,78890.493,145100451.80024,61839
1613199600000,2021-02-13 07:00:00,ETH/USDT,1844.02,1847.63,1806.00,1806.97,134646.883,245607132.44689,92153
1613203200000,2021-02-13 08:00:00,ETH/USDT,1807.16,1830.80,1796.00,1829.21,165743.122,300691144.25541,98041
1613206800000,2021-02-13 09:00:00,ETH/USDT,1829.20,1840.84,1822.62,1830.74,70356.498,128899121.16721,62622
1613210400000,2021-02-13 10:00:00,ETH/USDT,1830.73,1830.73,1800.00,1800.00,162465.865,294650805.17738,99948
1613214000000,2021-02-13 11:00:00,ETH/USDT,1800.00,1804.77,1764.79,1785.00,291359.310,520497074.58024,172329
1613217600000,2021-02-13 12:00:00,ETH/USDT,1784.84,1812.81,1767.00,1797.30,166813.429,299477696.25192,108688
1613221200000,2021-02-13 13:00:00,ETH/USDT,1797.30,1813.91,1790.71,1808.63,92062.159,165912935.56732,76220
1613224800000,2021-02-13 14:00:00,ETH/USDT,1808.64,1811.84,1791.60,1810.18,76769.642,138345353.48578,67076
1613228400000,2021-02-13 15:00:00,ETH/USDT,1810.18,1828.00,1807.01,1819.27,121942.513,221905538.38297,88007
1613232000000,2021-02-13 16:00:00,ETH/USDT,1819.27,1827.14,1801.00,1813.19,106694.903,193617375.67349,85525
1613235600000,2021-02-13 17:00:00,ETH/USDT,1813.20,1814.02,1785.00,1796.64,83648.098,150676153.80345,68014
1613239200000,2021-02-13 18:00:00,ETH/USDT,1796.64,1814.44,1787.54,1804.40,73596.565,132717368.19254,63437
1613242800000,2021-02-13 19:00:00,ETH/USDT,1804.37,1814.00,1795.35,1802.27,56991.750,102843358.74475,56944
1613246400000,2021-02-13 20:00:00,ETH/USDT,1802.59,1805.10,1790.00,1803.00,59868.439,107598122.11834,58598
1613250000000,2021-02-13 21:00:00,ETH/USDT,1803.01,1823.00,1800.41,1815.62,64933.856,117624769.40761,60914
1613253600000,2021-02-13 22:00:00,ETH/USDT,1815.45,1823.00,1806.84,1818.84,45453.961,82577589.79844,43930
1613257200000,2021-02-13 23:00:00,ETH/USDT,1818.85,1827.00,1813.37,1818.02,56757.267,103360873.91973,51193
1613260800000,2021-02-14 00:00:00,ETH/USDT,1817.86,1835.65,1809.79,1835.15,87876.429,160376466.45615,80788
1613264400000,2021-02-14 01:00:00,ETH/USDT,1835.15,1843.90,1829.18,1837.25,64556.869,118552769.05218,66704
1613268000000,2021-02-14 02:00:00,ETH/USDT,1837.25,1847.47,1825.01,1828.68,65422.290,120353158.48490,58323
1613271600000,2021-02-14 03:00:00,ETH/USDT,1828.63,1834.37,1810.40,1813.52,71137.486,129837255.27626,55027
1613275200000,2021-02-14 04:00:00,ETH/USDT,1813.41,1823.67,1804.11,1819.70,65527.741,118952705.23147,55342
1613278800000,2021-02-14 05:00:00,ETH/USDT,1819.70,1850.00,1815.94,1845.59,85904.937,157276284.79807,68613
1613282400000,2021-02-14 06:00:00,ETH/USDT,1845.60,1857.67,1838.00,1841.19,135620.520,250767543.65190,87122
1613286000000,2021-02-14 07:00:00,ETH/USDT,1841.20,1844.81,1832.75,1835.08,62766.214,115433442.48087,51491
1613289600000,2021-02-14 08:00:00,ETH/USDT,1835.17,1846.46,1828.44,1833.56,59425.176,109250411.58028,51196
1613293200000,2021-02-14 09:00:00,ETH/USDT,1833.56,1845.55,1830.63,1844.04,44093.802,81091418.02868,45387
1613296800000,2021-02-14 10:00:00,ETH/USDT,1844.05,1853.99,1837.84,1841.34,62399.816,115199851.96434,56763
1613300400000,2021-02-14 11:00:00,ETH/USDT,1841.35,1842.35,1831.00,1835.65,63581.769,116676185.32718,53147
1613304000000,2021-02-14 12:00:00,ETH/USDT,1835.65,1849.36,1832.75,1841.87,62685.549,115497992.94996,57466
1613307600000,2021-02-14 13:00:00,ETH/USDT,1841.87,1844.77,1803.30,1813.10,135844.700,247640634.97055,96026
1613311200000,2021-02-14 14:00:00,ETH/USDT,1813.10,1824.00,1796.34,1809.46,108202.953,196023248.01195,80492
1613314800000,2021-02-14 15:00:00,ETH/USDT,1809.46,1815.46,1785.23,1802.84,143986.624,259047560.75008,101087
1613318400000,2021-02-14 16:00:00,ETH/USDT,1802.84,1814.97,1792.87,1813.46,85020.147,153517989.49067,70927
1613322000000,2021-02-14 17:00:00,ETH/USDT,1813.43,1817.34,1804.50,1805.79,50526.861,91466558.84027,49624
1613325600000,2021-02-14 18:00:00,ETH/USDT,1805.79,1814.95,1800.05,1809.99,51980.768,93960992.42755,49258
1613329200000,2021-02-14 19:00:00,ETH/USDT,1810.00,1814.70,1798.85,1807.10,49447.884,89361489.60511,48649
1613332800000,2021-02-14 20:00:00,ETH/USDT,1807.10,1823.67,1802.52,1818.99,59634.171,108303897.46899,51885
1613336400000,2021-02-14 21:00:00,ETH/USDT,1818.99,1829.55,1814.13,1828.01,44345.868,80859031.50842,44363
1613340000000,2021-02-14 22:00:00,ETH/USDT,1828.02,1834.76,1823.40,1825.72,46574.635,85220134.88744,45631
1613343600000,2021-02-14 23:00:00,ETH/USDT,1825.73,1828.50,1802.70,1803.59,67105.028,121803794.63772,54707
1613347200000,2021-02-15 00:00:00,ETH/USDT,1804.00,1816.26,1803.59,1810.00,57100.125,103351891.55844,52763
1613350800000,2021-02-15 01:00:00,ETH/USDT,1810.01,1815.65,1733.73,1754.53,322049.920,569616844.77623,178763
1613354400000,2021-02-15 02:00:00,ETH/USDT,1754.53,1763.00,1652.00,1720.00,540113.283,921251665.32068,302886
1613358000000,2021-02-15 03:00:00,ETH/USDT,1720.00,1738.13,1696.59,1729.10,201929.869,347710160.07748,134203
1613361600000,2021-02-15 04:00:00,ETH/USDT,1729.10,1729.11,1688.63,1724.99,188047.021,321496905.98286,119833
1613365200000,2021-02-15 05:00:00,ETH/USDT,1724.94,1734.60,1703.70,1723.58,113642.032,195438555.84938,79498
1613368800000,2021-02-15 06:00:00,ETH/USDT,1723.56,1747.97,1722.38,1737.78,93028.395,161765482.31863,69936
1613372400000,2021-02-15 07:00:00,ETH/USDT,1737.61,1761.09,1736.06,1750.22,94307.804,165146457.09243,78639
1613376000000,2021-02-15 08:00:00,ETH/USDT,1750.23,1771.53,1741.38,1763.90,114578.772,201609238.72712,81842
1613379600000,2021-02-15 09:00:00,ETH/USDT,1763.90,1772.00,1753.00,1764.71,81924.295,144346365.34638,62547
1613383200000,2021-02-15 10:00:00,ETH/USDT,1764.57,1775.64,1757.00,1773.60,84153.735,148556680.14010,67080
1613386800000,2021-02-15 11:00:00,ETH/USDT,1773.59,1798.00,1771.00,1789.35,121809.872,217550198.51393,85596
1613390400000,2021-02-15 12:00:00,ETH/USDT,1789.36,1813.04,1778.49,1807.95,122426.237,219740730.12793,86777
1613394000000,2021-02-15 13:00:00,ETH/USDT,1807.79,1817.44,1799.12,1805.49,96664.521,174869883.59907,71043
1613397600000,2021-02-15 14:00:00,ETH/USDT,1805.49,1815.42,1785.11,1787.93,93970.702,169320548.73466,72889
1613401200000,2021-02-15 15:00:00,ETH/USDT,1787.93,1813.75,1787.33,1812.82,75293.623,135620261.50291,64671
1613404800000,2021-02-15 16:00:00,ETH/USDT,1812.88,1839.00,1812.82,1823.32,171449.315,313303578.28958,119231
1613408400000,2021-02-15 17:00:00,ETH/USDT,1823.31,1831.91,1815.08,1822.42,63708.251,116076662.41987,59641
1613412000000,2021-02-15 18:00:00,ETH/USDT,1822.43,1829.13,1807.70,1809.73,56539.621,102951746.14749,49132
1613415600000,2021-02-15 19:00:00,ETH/USDT,1809.71,1829.07,1809.38,1828.11,50494.719,92113140.85224,47209
1613419200000,2021-02-15 20:00:00,ETH/USDT,1828.12,1839.63,1819.40,1827.81,84048.083,153896184.74513,67058
1613422800000,2021-02-15 21:00:00,ETH/USDT,1827.82,1832.70,1789.26,1792.49,119967.452,217268756.87831,84400
